x1	y1	y2	y3
3.35	-2.42628201159145	19.8198610925274	23.0740804908399
3.4	-4.02849941933546	19.6644836703061	3.14678764169442
3.45	-4.93004787458119	26.4631637695614	27.5907953923475
3.5	-4.65707946233853	20.7869646151188	0.207451635935396
3.55	-3.47841546192266	22.7706339195	32.8317177620184
3.6	-3.95680679962893	21.3335094046295	-0.209593995850259
3.65	-4.80236317315721	21.267699845531	29.3770335530863
3.7	-0.869428888725966	21.4339220854951	19.4680562406374
3.75	-2.44757414980906	20.004609807685	4.980739939935
3.8	-3.63092052492888	20.7942381682334	34.5324722408109
3.85	-2.66695949303893	17.1667640222673	24.7082915235634
3.9	-4.06968780445392	18.2732676831668	41.2856338310183
3.95	-3.95583037331542	18.7612291030079	37.4965385986459
4	-3.67200986021852	25.1793847618827	45.5624757853502
4.05	-2.12973780257412	25.8438782081748	44.811113326816
4.1	-3.06675827661205	24.8614797904671	22.8474832076086
4.15	-2.82391932274932	21.5034303597409	33.865123505331
4.2	-1.69443830297299	23.748980380492	26.6021940903952
4.25	-3.06057448778338	25.4559189292063	36.2048341984641
4.3	-1.97337526656397	23.6328224312724	51.1600218399924
4.35	-2.44081165837871	21.7938282165106	36.4507321678706
4.4	-2.65087738082107	25.1991028613724	15.4373426191201
4.45	0.824009223682906	22.9094101395107	24.9788773586787
4.5	-1.07355607323657	24.6961444339851	-16.0710526017075
4.55	0.121861665180689	21.8174949100596	59.0013471359481
4.6	-0.150020588699787	21.5934810380745	30.9317386072224
4.65	-0.676556781205429	21.933306350865	35.2486429063668
4.7	-0.228275840415394	27.210782980318	22.4450952140099
4.75	-3.28058784798415	23.652566928882	3.84708043835738
4.8	-0.544715006546973	25.710215973259	64.4847411642618
4.85	-0.0025035272291094	25.5954467559435	38.2204155196668
4.9	0.440908373780278	23.7079269088102	37.4537965871329
4.95	-0.653261594046158	24.8208847748314	28.6282060521502
5	0.53408350636145	23.7247901915092	8.26825013021552
5.05	0.7964673389955	24.4740248469004	39.5272995847929
5.1	-0.159190493963687	22.1785555921567	11.7290467956403
5.15	0.286789856829392	22.7766528913982	12.5728307718047
5.2	-0.17065014953554	24.8038313999023	25.7053662647939
5.25	0.11090250408667	28.3229006781854	24.2479144049764
5.3	2.28864663329473	29.937435866451	34.6275245909395
5.35	1.24266893761775	24.4880236364789	7.06065527494073
5.4	1.89698070467563	24.4138707294116	1.89427479001837
5.45	2.16206311165675	26.1380039562367	10.6019298224302
5.5	-0.888614656488162	26.2512219966606	34.3169360188627
5.55	2.37472342947352	26.8681181554564	18.0477820954425
5.6	2.46030344968063	27.6004834253918	37.3349745226811
5.65	3.5729583405941	25.5470326413573	60.4912005345393
5.7	4.24541856179721	27.0983079482861	27.4778096976291
5.75	3.64901647219217	34.155612724261	34.555317924422
5.8	4.93147067795921	29.3026895980196	-15.1741052000735
5.85	5.94147577716015	28.9875071667915	20.4987751683538
5.9	3.90842190480198	26.4409043728881	27.7321580273757
5.95	3.55909938758598	26.4031860976847	-9.66854925032387
6	4.97708300516063	23.3608325186195	49.4981375086396
