order	response
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	approve
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	disapprove
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
cannot_afford_second	other
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	approve
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
penalty_second	disapprove
